molrepo_name,src_id,smiles,inchikey,inchi
repohub,4-CMTB,"CC(C)[C@@H](C(=O)Nc1nccs1)c1ccc(Cl)cc1 |&1:3,r|",AZYDQCGCBQYFSE-GFCCVEGCSA-N,AZYDQCGCBQYFSE-GFCCVEGCSA-N
repohub,4-DAMP,C[N+]1(C)CCC(CC1)OC(=O)C(c1ccccc1)c1ccccc1,HYJRTXSYDAFGJK-UHFFFAOYSA-N,HYJRTXSYDAFGJK-UHFFFAOYSA-N
repohub,4-galactosyllactose,"OC[C@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O |a:2,4,6,7,9,11,13,14,16,21,25,28,30,32,&1:18|",FYGDTMLNYKFZSV-QGAOIPDPSA-N,FYGDTMLNYKFZSV-QGAOIPDPSA-N
repohub,4-HQN,O=c1nc[nH]c2ccccc12,QMNUDYFKZYBWQX-UHFFFAOYSA-N,QMNUDYFKZYBWQX-UHFFFAOYSA-N
repohub,4-hydroxy-phenazone,Cc1c(O)c(=O)n(-c2ccccc2)n1C,SKVPTPMWXJSBTF-UHFFFAOYSA-N,SKVPTPMWXJSBTF-UHFFFAOYSA-N
repohub,4-IBP,Ic1ccc(cc1)C(=O)NC1CCN(Cc2ccccc2)CC1,HELCSESNNDZLFM-UHFFFAOYSA-N,HELCSESNNDZLFM-UHFFFAOYSA-N
repohub,4-iodo-6-phenylpyrimidine,Ic1cc(ncn1)-c1ccccc1,ZTCJXHNJVLUUMR-UHFFFAOYSA-N,ZTCJXHNJVLUUMR-UHFFFAOYSA-N
repohub,4-iodo-L-phenylalanine,N[C@H](Cc1ccc(I)cc1)C(O)=O,PZNQZSRPDOEBMS-MRVPVSSYSA-N,PZNQZSRPDOEBMS-MRVPVSSYSA-N
repohub,4-methylgenistein,COc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O,WUADCCWRTIWANL-UHFFFAOYSA-N,WUADCCWRTIWANL-UHFFFAOYSA-N
repohub,4-methylhistamine,Cc1nc[nH]c1CCN,UGYXPZQILZRKJJ-UHFFFAOYSA-N,UGYXPZQILZRKJJ-UHFFFAOYSA-N
repohub,4-mu-8C,Cc1cc(=O)oc2c(C=O)c(O)ccc12,RTHHSXOVIJWFQP-UHFFFAOYSA-N,RTHHSXOVIJWFQP-UHFFFAOYSA-N
repohub,4-P-PDOT,"CCC(=O)N[C@H]1C[C@@H](c2ccccc2)c2ccccc2C1 |&1:5,7|",RCYLUNPFECYGDW-AEFFLSMTSA-N,RCYLUNPFECYGDW-AEFFLSMTSA-N
repohub,4-phenolsulfonic-acid,Oc1ccc(cc1)S(O)(=O)=O,FEPBITJSIHRMRT-UHFFFAOYSA-N,FEPBITJSIHRMRT-UHFFFAOYSA-N
repohub,"4-phenyl-1,2,3,4-tetrahydroisoquinoline","C1NCc2ccccc2[C@@H]1c1ccccc1 |&1:9,r|",OSZMNJRKIPAVOS-HNNXBMFYSA-N,OSZMNJRKIPAVOS-HNNXBMFYSA-N
repohub,4-PPBP,C(CCc1ccccc1)CN1CCC(CC1)c1ccccc1,HQGDPZPNAXRCSA-UHFFFAOYSA-N,HQGDPZPNAXRCSA-UHFFFAOYSA-N
repohub,4-propylbenzoic-acid,CCCc1ccc(cc1)C(O)=O,ATZHGRNFEFVDDJ-UHFFFAOYSA-N,ATZHGRNFEFVDDJ-UHFFFAOYSA-N
repohub,4-pyrimidinecarbonitrile,N#Cc1ccncn1,ZIEWSZYVEDTXGH-UHFFFAOYSA-N,ZIEWSZYVEDTXGH-UHFFFAOYSA-N
repohub,4-tert-butylphenol,CC(C)(C)c1ccc(O)cc1,QHPQWRBYOIRBIT-UHFFFAOYSA-N,QHPQWRBYOIRBIT-UHFFFAOYSA-N
repohub,"4,4-pentamethylenepiperidine",C1CCC2(CC1)CCNCC2,LIZKZVQBLDHKCY-UHFFFAOYSA-N,LIZKZVQBLDHKCY-UHFFFAOYSA-N
repohub,"4,4'-DDT",Clc1ccc(cc1)C(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,YVGGHNCTFXOJCH-UHFFFAOYSA-N,YVGGHNCTFXOJCH-UHFFFAOYSA-N
repohub,"4,5,6,7-tetrabromobenzotriazole",Brc1c(Br)c(Br)c2n[nH]nc2c1Br,OMZYUVOATZSGJY-UHFFFAOYSA-N,OMZYUVOATZSGJY-UHFFFAOYSA-N
repohub,4BP-TQS,"NS(=O)(=O)c1ccc2N[C@@H]([C@H]3CC=C[C@@H]3c2c1)c1ccc(Br)cc1 |&1:9,&2:10,&3:14,r,c:12|",YNCXHXYZTLIZTO-RLFYNMQTSA-N,YNCXHXYZTLIZTO-RLFYNMQTSA-N
repohub,4E1RCat,OC(=O)c1ccc(cc1)N1C(=O)\C(=C\c2ccc(o2)-c2ccc(cc2)[N+]([O-])=O)C=C1c1ccccc1 |c:31|,BBQRBOIMSKMFFO-LTGZKZEYSA-N,BBQRBOIMSKMFFO-LTGZKZEYSA-N
repohub,4EGI-1,OC(=O)C(Cc1ccccc1[N+]([O-])=O)=NNc1nc(cs1)-c1ccc(Cl)c(Cl)c1,KFRKRECSIYXARE-UHFFFAOYSA-N,KFRKRECSIYXARE-UHFFFAOYSA-N
repohub,4SC-202,Cn1cc(cn1)-c1ccc(cc1)S(=O)(=O)n1ccc(\C=C\C(=O)Nc2ccccc2N)c1,PRXXYMVLYKJITB-IZZDOVSWSA-N,PRXXYMVLYKJITB-IZZDOVSWSA-N
repohub,"5-(4chlorophenyl)-4-ethyl-2,4-dihydro-3H-1,2,4-triazol-3-one",CCn1c(n[nH]c1=O)-c1ccc(Cl)cc1,PXINDYJACXPZIN-UHFFFAOYSA-N,PXINDYJACXPZIN-UHFFFAOYSA-N
repohub,"5-amino-3-D-ribofuranosylthiazolo[4,5-d]pyrimidin-2,7(3H,6H)-dione",Nc1nc(=O)c2sc(=O)n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,TZYVRXZQAWPIAB-FCLHUMLKSA-N,TZYVRXZQAWPIAB-FCLHUMLKSA-N
repohub,5-aminolevulinic-acid,NCC(=O)CCC(O)=O,ZGXJTSGNIOSYLO-UHFFFAOYSA-N,ZGXJTSGNIOSYLO-UHFFFAOYSA-N
repohub,5-BDBD,Brc1cccc(c1)C1=NCC(=O)Nc2c1oc1ccccc21 |t:8|,NKYMVQPXXTZHSF-UHFFFAOYSA-N,NKYMVQPXXTZHSF-UHFFFAOYSA-N
repohub,5-carboxamidotryptamine,NCCc1c[nH]c2ccc(cc12)C(N)=O,WKZLNEWVIAGNAW-UHFFFAOYSA-N,WKZLNEWVIAGNAW-UHFFFAOYSA-N
repohub,5-fluoro-3-pyridyl-methanol,OCc1cncc(F)c1,GGGJYJXAFSEWNM-UHFFFAOYSA-N,GGGJYJXAFSEWNM-UHFFFAOYSA-N
repohub,5-fluoropyrimidine,Fc1cncnc1,KSPDSMOWMQFPBL-UHFFFAOYSA-N,KSPDSMOWMQFPBL-UHFFFAOYSA-N
repohub,5-fluorouracil,Fc1c[nH]c(=O)[nH]c1=O,GHASVSINZRGABV-UHFFFAOYSA-N,GHASVSINZRGABV-UHFFFAOYSA-N
repohub,5-FP,Fc1cnc(=O)[nH]c1,HPABFFGQPLJKBP-UHFFFAOYSA-N,HPABFFGQPLJKBP-UHFFFAOYSA-N
repohub,5-HMF,OCc1ccc(C=O)o1,NOEGNKMFWQHSLB-UHFFFAOYSA-N,NOEGNKMFWQHSLB-UHFFFAOYSA-N
repohub,5-hydroxydecanoic-acid,CCCCC[C@@H](O)CCCC(O)=O |&1:5|,LMHJFKYQYDSOQO-SECBINFHSA-N,LMHJFKYQYDSOQO-SECBINFHSA-N
repohub,5-hydroxyectoine,CC1=NC[C@H](O)[C@H](N1)C(O)=O |t:1|,KIIBBJKLKFTNQO-WHFBIAKZSA-N,KIIBBJKLKFTNQO-WHFBIAKZSA-N
repohub,5-hydroxymethyl-tolterodine,CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C,DUXZAXCGJSBGDW-HXUWFJFHSA-N,DUXZAXCGJSBGDW-HXUWFJFHSA-N
repohub,5-hydroxytryptophan,"N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(O)=O |&1:1,r|",LDCYZAJDBXYCGN-VIFPVBQESA-N,LDCYZAJDBXYCGN-VIFPVBQESA-N
repohub,5-iodo-A-85380,Ic1cncc(OC[C@@H]2CCN2)c1,RKVRGRXOYDTUEY-QMMMGPOBSA-N,RKVRGRXOYDTUEY-QMMMGPOBSA-N
repohub,5-methylfurmethiodide,Cc1ccc(C[N+](C)(C)C)o1,KOWVJDFMEZKDDT-UHFFFAOYSA-N,KOWVJDFMEZKDDT-UHFFFAOYSA-N
repohub,5-methylhydantoin-(D),C[C@H]1NC(=O)NC1=O,VMAQYKGITHDWKL-UWTATZPHSA-N,VMAQYKGITHDWKL-UWTATZPHSA-N
repohub,5-methylhydantoin-(L),C[C@@H]1NC(=O)NC1=O,VMAQYKGITHDWKL-REOHCLBHSA-N,VMAQYKGITHDWKL-REOHCLBHSA-N
repohub,5-octanoylsalicylic-acid,CCCCCCCC(=O)c1ccc(O)c(c1)C(O)=O,IXIGWKNBFPKCCD-UHFFFAOYSA-N,IXIGWKNBFPKCCD-UHFFFAOYSA-N
repohub,"5,7-dichlorokynurenic-acid",OC(=O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1,BGKFPRIGXAVYNX-UHFFFAOYSA-N,BGKFPRIGXAVYNX-UHFFFAOYSA-N
repohub,5'-chloro-5'-deoxy-ENBA-(+/-),"O[C@@H]1[C@@H](CCl)O[C@H]([C@@H]1O)n1cnc2c(N[C@H]3C[C@@H]4CC[C@H]3C4)ncnc12 |a:1,2,6,7,&1:17,20,&2:15|",PVJGDYDNVNCGBT-CYDCOVMPSA-N,PVJGDYDNVNCGBT-CYDCOVMPSA-N
repohub,6-aminochrysene,Nc1cc2c3ccccc3ccc2c2ccccc12,KIVUHCNVDWYUNP-UHFFFAOYSA-N,KIVUHCNVDWYUNP-UHFFFAOYSA-N
repohub,6-aminopenicillanic-acid,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(O)=O,NGHVIOIJCVXTGV-ALEPSDHESA-N,NGHVIOIJCVXTGV-ALEPSDHESA-N
repohub,6-benzylaminopurine,C(Nc1ncnc2nc[nH]c12)c1ccccc1,NWBJYWHLCVSVIJ-UHFFFAOYSA-N,NWBJYWHLCVSVIJ-UHFFFAOYSA-N
repohub,6-chloromelatonin,COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl,LUINDDOUWHRIPW-UHFFFAOYSA-N,LUINDDOUWHRIPW-UHFFFAOYSA-N
repohub,6-diazo-5-oxo-L-norleucine,N[C@@H](CCC(=O)C[N+]#N)C(O)=O,UUTYCZUIECRVAL-YFKPBYRVSA-O,UUTYCZUIECRVAL-YFKPBYRVSA-O
repohub,6-iodo-nordihydrocapsaicin,CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I,AAORACFZMYMFCG-UHFFFAOYSA-N,AAORACFZMYMFCG-UHFFFAOYSA-N
repohub,"6,7-dehydro-17-acetoxy-progesterone","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O |c:9,t:11|",URXWVWVPMJSAJD-KOORYGTMSA-N,URXWVWVPMJSAJD-KOORYGTMSA-N
repohub,7-aminocephalosporanic-acid,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O |t:5|,HSHGZXNAXBPPDL-HZGVNTEJSA-N,HSHGZXNAXBPPDL-HZGVNTEJSA-N
repohub,7-chlorokynurenic-acid,OC(=O)c1cc(=O)c2ccc(Cl)cc2[nH]1,UAWVRVFHMOSAPU-UHFFFAOYSA-N,UAWVRVFHMOSAPU-UHFFFAOYSA-N
repohub,7-hydroxy-DPAT,CCCN(CCC)[C@H]1CCc2ccc(O)cc2C1 |&1:7|,BLYMJBIZMIGWFK-HNNXBMFYSA-N,BLYMJBIZMIGWFK-HNNXBMFYSA-N
repohub,7-hydroxy-PIPAT,CCCN(C\C=C\I)[C@H]1CCc2ccc(O)cc2C1 |&1:8|,RTMIJLQPWFKAFE-GZTQLTBSSA-N,RTMIJLQPWFKAFE-GZTQLTBSSA-N
repohub,7-hydroxystaurosporine,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4[C@H](O)NC(=O)c4c4c5ccccc5n2c4c13,PBCZSGKMGDDXIJ-KRUBCLEUSA-N,PBCZSGKMGDDXIJ-KRUBCLEUSA-N
repohub,7-keto-DHEA,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3C(=O)C=C2C1 |c:24|,VVSMJVQHDZUPIL-XFKPDKBWSA-N,VVSMJVQHDZUPIL-XFKPDKBWSA-N
repohub,7-methoxytacrine,COc1ccc2nc3CCCCc3c(N)c2c1,APQPVVOYBLOJDY-UHFFFAOYSA-N,APQPVVOYBLOJDY-UHFFFAOYSA-N
repohub,7-methylxanthine,Cn1cnc2[nH]c(=O)[nH]c(=O)c12,PFWLFWPASULGAN-UHFFFAOYSA-N,PFWLFWPASULGAN-UHFFFAOYSA-N
repohub,7-nitroindazole,[O-][N+](=O)c1cccc2c[nH]nc12,PQCAUHUKTBHUSA-UHFFFAOYSA-N,PQCAUHUKTBHUSA-UHFFFAOYSA-N
repohub,"7,8,9,10-tetrahydroazepino[2,1-b]quinazolin-12(6H)-one",O=C1N2CCCCC=C2Nc2ccccc12 |c:7|,HBEJFHWHFIAMAI-UHFFFAOYSA-N,HBEJFHWHFIAMAI-UHFFFAOYSA-N
repohub,8-bromo-cAMP,"Nc1ncnc2n([C@@H]3O[C@@H]4CO[P@](O)(=O)O[C@H]4[C@H]3O)c(Br)nc12 |a:7,9,16,17,&1:12|",DVKQVRZMKBDMDH-UUOKFMHZSA-N,DVKQVRZMKBDMDH-UUOKFMHZSA-N
repohub,8-bromo-cGMP,"Nc1nc(=O)c2nc(Br)n([C@@H]3O[C@@H]4CO[P@](O)(=O)O[C@H]4[C@H]3O)c2[nH]1 |a:10,12,19,20,&1:15|",YUFCOOWNNHGGOD-UMMCILCDSA-N,YUFCOOWNNHGGOD-UMMCILCDSA-N
repohub,8-hydroxy-DPAT,CCCN(CCC)[C@H]1CCc2cccc(O)c2C1 |&1:7|,ASXGJMSKWNBENU-AWEZNQCLSA-N,ASXGJMSKWNBENU-AWEZNQCLSA-N
repohub,8-hydroxy-PIPAT,CCCN(C\C=C\I)[C@H]1CCc2cccc(O)c2C1 |&1:8|,QBXHUZJZYDSLRH-MDDUGHTDSA-N,QBXHUZJZYDSLRH-MDDUGHTDSA-N
repohub,8-M-PDOT,"CCC(=O)N[C@H]1CCc2cccc(OC)c2C1 |&1:5,r|",RVIGBTUDFAGRTQ-NSHDSACASA-N,RVIGBTUDFAGRTQ-NSHDSACASA-N
repohub,80841-78-7,Cc1oc(=O)oc1CCl,QCLFSYYUWPUWQR-UHFFFAOYSA-N,QCLFSYYUWPUWQR-UHFFFAOYSA-N
repohub,9-aminoacridine,Nc1c2ccccc2nc2ccccc12,XJGFWWJLMVZSIG-UHFFFAOYSA-N,XJGFWWJLMVZSIG-UHFFFAOYSA-N
repohub,9-aminocamptothecin,CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4cccc(N)c4cc3Cn1c2=O,FUXVKZWTXQUGMW-FQEVSTJZSA-N,FUXVKZWTXQUGMW-FQEVSTJZSA-N
repohub,9-anthracenecarboxylic-acid,OC(=O)c1c2ccccc2cc2ccccc12,XGWFJBFNAQHLEF-UHFFFAOYSA-N,XGWFJBFNAQHLEF-UHFFFAOYSA-N
repohub,A-1070722,COc1ccc2c(NC(=O)Nc3cccc(n3)C(F)(F)F)ccnc2c1,VQPBIJGXSXEOCU-UHFFFAOYSA-N,VQPBIJGXSXEOCU-UHFFFAOYSA-N
repohub,A-1120,OC(=O)c1ccccc1NC(=O)N1CCC(CC1)c1ccccc1C(F)(F)F,MEAQCLPMSVEOQF-UHFFFAOYSA-N,MEAQCLPMSVEOQF-UHFFFAOYSA-N
repohub,A-317491,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(=O)N(Cc1cccc(Oc2ccccc2)c1)[C@H]1CCCc2ccccc12,VQGBOYBIENNKMI-LJAQVGFWSA-N,VQGBOYBIENNKMI-LJAQVGFWSA-N
repohub,A-33903,"CC(=O)N[C@@H]1N=C(c2ccccc2)c2ccccc2NC1=O |&1:4,r,t:5|",MMXSDWJOQSEPSM-MRXNPFEDSA-N,MMXSDWJOQSEPSM-MRXNPFEDSA-N
repohub,A-366,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1 |t:19|,BKCDJTRMYWSXMC-UHFFFAOYSA-N,BKCDJTRMYWSXMC-UHFFFAOYSA-N
repohub,A-381393,Cc1ccc(cc1C)N1CCN(Cc2nc3ccccc3[nH]2)CC1,SAQMCVDGOIRQTC-UHFFFAOYSA-N,SAQMCVDGOIRQTC-UHFFFAOYSA-N
repohub,A-412997,Cc1cccc(NC(=O)CN2CCC(CC2)c2ccccn2)c1,JFCDMGGMCUKHST-UHFFFAOYSA-N,JFCDMGGMCUKHST-UHFFFAOYSA-N
repohub,A-438079,Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl,MMPAULQSJLVKHP-UHFFFAOYSA-N,MMPAULQSJLVKHP-UHFFFAOYSA-N
repohub,A-485,CNC(=O)Nc1ccc2c(CC[C@@]22OC(=O)N(CC(=O)N(Cc3ccc(F)cc3)[C@@H](C)C(F)(F)F)C2=O)c1,VRVJKILQRBSEAG-LFPIHBKWSA-N,VRVJKILQRBSEAG-LFPIHBKWSA-N
repohub,A-582941,CN1C[C@H]2CN(C[C@H]2C1)c1ccc(nn1)-c1ccccc1,GTMRUYCIJSNXGB-GASCZTMLSA-N,GTMRUYCIJSNXGB-GASCZTMLSA-N
repohub,A-61603,"CS(=O)(=O)Nc1c(O)ccc2[C@H](CCCc12)C1=NCCN1 |&1:11,r,t:18|",OQFCXJDXHCDLHX-NSHDSACASA-N,OQFCXJDXHCDLHX-NSHDSACASA-N
repohub,A-674563,Cc1[nH]nc2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1,BPNUQXPIQBZCMR-IBGZPJMESA-N,BPNUQXPIQBZCMR-IBGZPJMESA-N
repohub,A-7,NCCCCCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,JLUUJHIQVIXTGT-UHFFFAOYSA-N,JLUUJHIQVIXTGT-UHFFFAOYSA-N
repohub,A-769662,Oc1ccccc1-c1ccc(cc1)-c1csc2[nH]c(=O)c(C#N)c(O)c12,CTESJDQKVOEUOY-UHFFFAOYSA-N,CTESJDQKVOEUOY-UHFFFAOYSA-N
repohub,A-784168,FC(F)(F)c1cccnc1N1CCC(=CC1)C(=O)Nc1ccc(cc1)S(=O)(=O)C(F)(F)F |c:14|,SDUAWRFBHRAFBM-UHFFFAOYSA-N,SDUAWRFBHRAFBM-UHFFFAOYSA-N
repohub,A-803467,COc1cc(NC(=O)c2ccc(o2)-c2ccc(Cl)cc2)cc(OC)c1,VHKBTPQDHDSBSP-UHFFFAOYSA-N,VHKBTPQDHDSBSP-UHFFFAOYSA-N
repohub,A-804598,C[C@H](N\C(NC#N)=N/c1cccc2ncccc12)c1ccccc1,PQYCRDPLPKGSME-AWEZNQCLSA-N,PQYCRDPLPKGSME-AWEZNQCLSA-N
repohub,A-839977,Clc1cccc(c1Cl)-n1nnnc1NCc1ccccc1Oc1ccccn1,GMVNBKZQJFRFAR-UHFFFAOYSA-N,GMVNBKZQJFRFAR-UHFFFAOYSA-N
repohub,A-867744,CCC(=O)c1cc(-c2ccc(Cl)cc2)n(c1C)-c1ccc(cc1)S(N)(=O)=O,ABACVOXFUHDKNZ-UHFFFAOYSA-N,ABACVOXFUHDKNZ-UHFFFAOYSA-N
repohub,A-887826,CCCCOc1ccc(cc1Cl)-c1cncc(c1)C(=O)NCc1cccnc1N1CCOCC1,JPJGFWKHSMUKFO-UHFFFAOYSA-N,JPJGFWKHSMUKFO-UHFFFAOYSA-N
repohub,A-922500,OC(=O)[C@@H]1CCC[C@H]1C(=O)c1ccc(cc1)-c1ccc(NC(=O)Nc2ccccc2)cc1,BOZRFEQDOFSZBV-DHIUTWEWSA-N,BOZRFEQDOFSZBV-DHIUTWEWSA-N
repohub,A-939572,CNC(=O)c1cccc(NC(=O)N2CCC(CC2)Oc2ccccc2Cl)c1,DPYTYQFYDLYWHZ-UHFFFAOYSA-N,DPYTYQFYDLYWHZ-UHFFFAOYSA-N
repohub,A-967079,CC\C(=N/O)\C(\C)=C\c1ccc(F)cc1,HKROEBDHHKMNBZ-CHBKHGQFSA-N,HKROEBDHHKMNBZ-CHBKHGQFSA-N
repohub,A-987306,Nc1nc(N2CCNCC2)c2CCC3=C([C@@H]4CCCC[C@@H]4O3)c2n1 |t:14|,DJKJVWJQAVGLHJ-YPMHNXCESA-N,DJKJVWJQAVGLHJ-YPMHNXCESA-N
repohub,A0001,"CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O |c:21,t:27|",LTVDFSLWFKLJDQ-IEOSBIPESA-N,LTVDFSLWFKLJDQ-IEOSBIPESA-N
repohub,A12B4C3,"CCCCCCCCCC[C@@H](O)[C@H]1C=C[C@H]2[C@@H](N1Nc1ccc(cc1)[N+]([O-])=O)C(=O)N(C2=O)c1ccccc1 |&1:10,&2:12,r,c:13|",KVHGJAKTBPFFNV-KUXCXQDQSA-N,KVHGJAKTBPFFNV-KUXCXQDQSA-N
repohub,A205804,Cc1ccc(Sc2cncc3sc(cc23)C(N)=O)cc1,QQGWEXFLMJGCAL-UHFFFAOYSA-N,QQGWEXFLMJGCAL-UHFFFAOYSA-N
repohub,A61603,"CS(=O)(=O)Nc1c(O)ccc2[C@@H](CCCc12)C1=NCCN1 |r,t:18|",OQFCXJDXHCDLHX-LLVKDONJSA-N,OQFCXJDXHCDLHX-LLVKDONJSA-N
repohub,A66,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(n1)C(C)(C)C,HBPXWEPKNBHKAX-NSHDSACASA-N,HBPXWEPKNBHKAX-NSHDSACASA-N
repohub,A740003,"COc1ccc(CC(=O)N[C@@H](N\C(Nc2cccc3ncccc23)=N\C#N)C(C)(C)C)cc1OC |&1:10,r|",PUHSRMSFDASMAE-DEOSSOPVSA-N,PUHSRMSFDASMAE-DEOSSOPVSA-N
repohub,A77636,NC[C@@H]1O[C@@H](Cc2c(O)c(O)ccc12)[C@@]12CC3CC(CC(C3)C1)C2,QLJOSZATCBCBDR-KLONBWLYSA-N,QLJOSZATCBCBDR-KLONBWLYSA-N
repohub,A922500,OC(=O)[C@H]1CCC[C@H]1C(=O)c1ccc(cc1)-c1ccc(NC(=O)Nc2ccccc2)cc1,BOZRFEQDOFSZBV-PKTZIBPZSA-N,BOZRFEQDOFSZBV-PKTZIBPZSA-N
repohub,AA-29504,CCOC(=O)Nc1ccc(NCc2c(C)cc(C)cc2C)cc1N,SCOOTUMXCXKEAD-UHFFFAOYSA-N,SCOOTUMXCXKEAD-UHFFFAOYSA-N
repohub,AAI101,[H][C@@]12CC(=O)N1[C@@H](C(O)=O)[C@](C)(Cn1cc[n+](C)n1)S2(=O)=O,HFZITXBUTWITPT-YWVKMMECSA-O,HFZITXBUTWITPT-YWVKMMECSA-O
repohub,AB-423,CC[C@@H](C)NS(=O)(=O)c1ccc(F)c(c1)C(=O)Nc1ccc(F)c(F)c1,BBLXLHYPDOMJMO-SNVBAGLBSA-N,BBLXLHYPDOMJMO-SNVBAGLBSA-N
repohub,abacavir,Nc1nc(NC2CC2)c2ncn([C@@H]3C[C@H](CO)C=C3)c2n1 |c:18|,MCGSCOLBFJQGHM-SCZZXKLOSA-N,MCGSCOLBFJQGHM-SCZZXKLOSA-N
repohub,abafungin,Cc1ccc(Oc2ccccc2-c2csc(NC3=NCCCN3)n2)c(C)c1 |t:18|,TYBHXIFFPVFXQW-UHFFFAOYSA-N,TYBHXIFFPVFXQW-UHFFFAOYSA-N
repohub,abamectin,"[H][C@@]12OC\C3=C/C=C/[C@H](C)[C@H](O[C@@]4([H])C[C@H](OC)[C@@H](O[C@@]5([H])C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@@]5(O[C@H](C(C)C)[C@@H](C)C=C5)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O |c:4,54,t:6,37,64|",ZFUKERYTFURFGA-PVVXTEPVSA-N,ZFUKERYTFURFGA-PVVXTEPVSA-N
repohub,abametapir,Cc1ccc(nc1)-c1ccc(C)cn1,PTRATZCAGVBFIQ-UHFFFAOYSA-N,PTRATZCAGVBFIQ-UHFFFAOYSA-N
repohub,abarelix,CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,AIWRTTMUVOZGPW-HSPKUQOVSA-N,AIWRTTMUVOZGPW-HSPKUQOVSA-N
repohub,ABBV-744,CCNC(=O)c1cc2c(cn(C)c(O)c2n1)-c1cc(ccc1Oc1c(C)cc(F)cc1C)C(C)(C)O,LQPFCYWRBQRRGE-UHFFFAOYSA-N,LQPFCYWRBQRRGE-UHFFFAOYSA-N
repohub,ABC-294640,"Clc1ccc(cc1)[C@]12C[C@H]3C[C@H](C[C@](C3)(C1)C(=O)NCc1ccncc1)C2 |&1:7,9,11,13|",CAOTVXGYTWCKQE-BRNYJPRKSA-N,CAOTVXGYTWCKQE-BRNYJPRKSA-N
repohub,abemaciclib,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,UZWDCWONPYILKI-UHFFFAOYSA-N,UZWDCWONPYILKI-UHFFFAOYSA-N
repohub,abiraterone,"C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c1cccnc1 |c:21,t:7|",GZOSMCIZMLWJML-VJLLXTKPSA-N,GZOSMCIZMLWJML-VJLLXTKPSA-N
repohub,abiraterone-acetate,"CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c4cccnc4)[C@@H]3CC=C2C1 |c:16,29|",UVIQSJCZCSLXRZ-UBUQANBQSA-N,UVIQSJCZCSLXRZ-UBUQANBQSA-N
repohub,ABT-072,COc1c(\C=C\c2ccc(NS(C)(=O)=O)cc2)cc(cc1C(C)(C)C)-n1ccc(=O)[nH]c1=O,XMZSTQYSBYEENY-RMKNXTFCSA-N,XMZSTQYSBYEENY-RMKNXTFCSA-N
repohub,ABT-202,N[C@H]1CCN(C1)c1cccnc1 |&1:1|,LVGMMVAWLISWJD-QMMMGPOBSA-N,LVGMMVAWLISWJD-QMMMGPOBSA-N
